name,url,filepath,depth
HollyMSeibold,https://www.hollyseibold.com/post/newsletter-week-of-4-28,html/House/HollyMSeibold/www.hollyseibold.com|post|newsletter-week-of-4-2816991452260517683,3
JeionAWard,https://jeionward.com/service,html/House/JeionAWard/jeionward.com|service16991452262780848,1
HollyMSeibold,https://www.hollyseibold.com/post/newsletter-week-of-4-20,html/House/HollyMSeibold/www.hollyseibold.com|post|newsletter-week-of-4-201699145226525986,3
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/coalition,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|coalition1699145226613789,1
JeionAWard,https://jeionward.com/service/position-papers/green-jobs-renewable-energy,html/House/JeionAWard/jeionward.com|service|position-papers|green-jobs-renewable-energy16991452267022626,1
StellaGPekarsky,https://stellapekarsky.com/privacypolicy/,html/Senate/StellaGPekarsky/stellapekarsky.com|privacypolicy|16991452267868342,1
HollyMSeibold,https://www.hollyseibold.com/post/newsletter-week-of-april-14th,html/House/HollyMSeibold/www.hollyseibold.com|post|newsletter-week-of-april-14th1699145227202866,3
JeionAWard,https://jeionward.com/service/position-papers/education,html/House/JeionAWard/jeionward.com|service|position-papers|education1699145227272002,1
DonLScottJr,https://leaderdonscott.com/author/smillner/,html/House/DonLScottJr/leaderdonscott.com|author|smillner|16991452273772688,3
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/priorities/economy,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|priorities|economy16991452274719477,2
HollyMSeibold,https://www.hollyseibold.com/post/newsletter-week-of-4-7,html/House/HollyMSeibold/www.hollyseibold.com|post|newsletter-week-of-4-716991452276140716,3
JeionAWard,https://jeionward.com/service/position-papers/jobs-and-economy,html/House/JeionAWard/jeionward.com|service|position-papers|jobs-and-economy1699145227974446,1
DonLScottJr,https://leaderdonscott.com/2023/01/06/,html/House/DonLScottJr/leaderdonscott.com|2023|01|06|16991452279981668,3
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/priorities/parent-rights,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|priorities|parent-rights1699145228040645,2
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/priorities/law-enforcement-and-public-safety,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|priorities|law-enforcement-and-public-safety16991452285036645,2
JeionAWard,https://jeionward.com/service/position-papers/aging,html/House/JeionAWard/jeionward.com|service|position-papers|aging16991452285308123,1
DonLScottJr,https://leaderdonscott.com/2022/12/07/second-sample-post/,html/House/DonLScottJr/leaderdonscott.com|2022|12|07|second-sample-post|16991452288179383,3
JeionAWard,https://jeionward.com/capitol-classroom,html/House/JeionAWard/jeionward.com|capitol-classroom16991452290912645,1
DouglassHaydenFisher,https://www.haydenfisherforvirginia.com/priorities/protecting-public-parks,html/Senate/DouglassHaydenFisher/www.haydenfisherforvirginia.com|priorities|protecting-public-parks16991452292556229,2
JeionAWard,https://jeionward.com/news,html/House/JeionAWard/jeionward.com|news1699145229722006,1
JeionAWard,https://jeionward.com/contact,html/House/JeionAWard/jeionward.com|contact16991452304024894,1
JeionAWard,https://jeionward.com/images/Virginia-House-of-Delegates-District-92.png,html/House/JeionAWard/jeionward.com|images|Virginia-House-of-Delegates-District-92.png16991452320783126,2
