name,url,filepath,depth
WilliamMBillStanleyJr,https://stanleyforsenate.com/medicaid-expansion/,html/Senate/WilliamMBillStanleyJr/stanleyforsenate.com|medicaid-expansion|16993065323055735,3
DucMTruong,https://www.ducforvirginia.com/privacy-policy,html/House/DucMTruong/www.ducforvirginia.com|privacy-policy16993065323879037,1
WrenMWilliams,https://wrenwilliamsva.com/contact/,html/House/WrenMWilliams/wrenwilliamsva.com|contact|16993065324544191,1
MarkJLux,https://www.luxforvirginia.com/about,html/House/MarkJLux/www.luxforvirginia.com|about16993065324957972,1
LarryJJackson,https://www.friendsoflarryjackson.com/join-our-campaign,html/House/LarryJJackson/www.friendsoflarryjackson.com|join-our-campaign1699306532523104,1
WilliamMBillStanleyJr,https://stanleyforsenate.com/category/blog/page/3/,html/Senate/WilliamMBillStanleyJr/stanleyforsenate.com|category|blog|page|3|16993065326189556,3
WrenMWilliams,https://wrenwilliamsva.com/issues/economy/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|economy|1699306532799172,1
MarkJLux,https://www.luxforvirginia.com/issues,html/House/MarkJLux/www.luxforvirginia.com|issues1699306532983249,1
WrenMWilliams,https://wrenwilliamsva.com/issues/education/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|education|16993065334512267,1
MarkJLux,https://www.luxforvirginia.com/get-involved,html/House/MarkJLux/www.luxforvirginia.com|get-involved16993065335388296,1
MarkJLux,https://www.luxforvirginia.com/endorsements,html/House/MarkJLux/www.luxforvirginia.com|endorsements16993065341370213,1
WrenMWilliams,https://wrenwilliamsva.com/issues/healthcare/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|healthcare|16993065341593933,1
MarkJLux,https://www.luxforvirginia.com/blog,html/House/MarkJLux/www.luxforvirginia.com|blog1699306534809965,1
WrenMWilliams,https://wrenwilliamsva.com/issues/2a/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|2a|16993065348337264,1
WrenMWilliams,https://wrenwilliamsva.com/issues/pro-life/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|pro-life|16993065354909892,1
MarkJLux,https://www.luxforvirginia.com/events,html/House/MarkJLux/www.luxforvirginia.com|events16993065399604473,1
WrenMWilliams,https://wrenwilliamsva.com/issues/our-community/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|our-community|16993065416872075,1
WrenMWilliams,https://wrenwilliamsva.com/issues/securing-our-elections/,html/House/WrenMWilliams/wrenwilliamsva.com|issues|securing-our-elections|1699306546548467,1
WrenMWilliams,https://wrenwilliamsva.com/delegate-wren-williams-nominated-in-historic-republican-primary-for-virginias-47th-district/,html/House/WrenMWilliams/wrenwilliamsva.com|delegate-wren-williams-nominated-in-historic-republican-primary-for-virginias-47th-district|16993065466845336,2
PatrickAHope,https://hopeforvirginia.org,html/House/PatrickAHope/hopeforvirginia.org16993065509683573,0
WrenMWilliams,https://wrenwilliamsva.com/montgomery-county-sheriff-hank-partin-endorses-del-wren-williams-for-re-election/,html/House/WrenMWilliams/wrenwilliamsva.com|montgomery-county-sheriff-hank-partin-endorses-del-wren-williams-for-re-election|16993065511168625,2
HillaryPughKent,https://www.hillarypughkentva.com,html/House/HillaryPughKent/www.hillarypughkentva.comHillary Pugh Kent for Delegate | Republican | Northern Neck of Virginia16993065554127843,0
KannanSrinivasan,https://kannanfordelegate.com,html/House/KannanSrinivasan/kannanfordelegate.comHome | Kannan Srinivasan for Delegate VA-2616993065569062195,0
WrenMWilliams,https://wrenwilliamsva.com/virginia-citizens-defense-league-endorses-delegate-wren-williams-for-re-election/,html/House/WrenMWilliams/wrenwilliamsva.com|virginia-citizens-defense-league-endorses-delegate-wren-williams-for-re-election|16993065623375795,2
WrenMWilliams,https://wrenwilliamsva.com/virginia-house-speaker-todd-gilbert-appoints-del-wren-williams-to-virginia-state-crime-commission/,html/House/WrenMWilliams/wrenwilliamsva.com|virginia-house-speaker-todd-gilbert-appoints-del-wren-williams-to-virginia-state-crime-commission|16993065665416107,2
RoziaAJRHensonJr,https://www.Henson4VA.com,html/House/RoziaAJRHensonJr/www.Henson4VA.com16993065666185615,0
WrenMWilliams,https://wrenwilliamsva.com/lt-gov-winsome-earle-sears-endorses-del-wren-williams-for-re-election/,html/House/WrenMWilliams/wrenwilliamsva.com|lt-gov-winsome-earle-sears-endorses-del-wren-williams-for-re-election|16993065666275098,2
HillaryPughKent,https://www.hillarypughkentva.com/about,html/House/HillaryPughKent/www.hillarypughkentva.com|about16993065666872149,1
WrenMWilliams,https://wrenwilliamsva.com/house-speaker-delegate-todd-gilbert-endorses-delegate-wren-williams-for-re-election/,html/House/WrenMWilliams/wrenwilliamsva.com|house-speaker-delegate-todd-gilbert-endorses-delegate-wren-williams-for-re-election|16993065667119405,2
HillaryPughKent,https://www.hillarypughkentva.com/news,html/House/HillaryPughKent/www.hillarypughkentva.com|news16993065709326274,1
AndrewBAndyPittman,https://andyfornorfolk.com,html/House/AndrewBAndyPittman/andyfornorfolk.com16993065725184863,0
KannanSrinivasan,https://kannanfordelegate.com/vote,html/House/KannanSrinivasan/kannanfordelegate.com|vote16993065726327188,1
WrenMWilliams,https://wrenwilliamsva.com/delegate-wren-williams-launches-one-thing-first-ad-buy-in-re-election-campaign/,html/House/WrenMWilliams/wrenwilliamsva.com|delegate-wren-williams-launches-one-thing-first-ad-buy-in-re-election-campaign|16993065726366057,2
HillaryPughKent,https://www.hillarypughkentva.com/get-involved,html/House/HillaryPughKent/www.hillarypughkentva.com|get-involved1699306577009705,1
WrenMWilliams,https://wrenwilliamsva.com/americans-for-prosperity-virginia-announces-their-endorsement-of-delegate-wren-williams-for-re-election/,html/House/WrenMWilliams/wrenwilliamsva.com|americans-for-prosperity-virginia-announces-their-endorsement-of-delegate-wren-williams-for-re-election|16993065785638847,2
HillaryPughKent,https://www.hillarypughkentva.com/subscribe,html/House/HillaryPughKent/www.hillarypughkentva.com|subscribe16993065785882487,1
KannanSrinivasan,https://kannanfordelegate.com/platform/,html/House/KannanSrinivasan/kannanfordelegate.com|platform|16993065786378012,1
KannanSrinivasan,https://kannanfordelegate.com/about/,html/House/KannanSrinivasan/kannanfordelegate.com|about|16993065822347593,1
MattJWaters,https://www.mattwaters.com,html/House/MattJWaters/www.mattwaters.com16993065822525437,0
WrenMWilliams,https://wrenwilliamsva.com/delegate-wren-williams-lands-1-5m-in-funding-for-floyd-public-service-authority/,html/House/WrenMWilliams/wrenwilliamsva.com|delegate-wren-williams-lands-1-5m-in-funding-for-floyd-public-service-authority|1699306582255726,2
HillaryPughKent,https://www.hillarypughkentva.com/general-1,html/House/HillaryPughKent/www.hillarypughkentva.com|general-116993065822733262,1
WrenMWilliams,https://wrenwilliamsva.com/news/page/2/,html/House/WrenMWilliams/wrenwilliamsva.com|news|page|2|16993065823184152,2
KannanSrinivasan,https://kannanfordelegate.com/endorsements/,html/House/KannanSrinivasan/kannanfordelegate.com|endorsements|1699306582354882,1
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Virginia-Farm-Bureau-Federation-Endorses-Hillary-Pugh-Kent-for-House-of-Delegates-Seat,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Virginia-Farm-Bureau-Federation-Endorses-Hillary-Pugh-Kent-for-House-of-Delegates-Seat16993065825037785,2
WrenMWilliams,https://wrenwilliamsva.com/news/page/6/,html/House/WrenMWilliams/wrenwilliamsva.com|news|page|6|16993065825195534,2
KannanSrinivasan,https://kannanfordelegate.com/contact/,html/House/KannanSrinivasan/kannanfordelegate.com|contact|1699306582542388,1
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Hillary-Pugh-Kent-Presents-Area-Little-Leagues-with-United-States-Flags-Flown-Over-U.S.-Capitol-Building-in-Honor-of-Memorial-Day,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Hillary-Pugh-Kent-Presents-Area-Little-Leagues-with-United-States-Flags-Flown-Over-U.S.-Capitol-Building-in-Honor-of-Memorial-Day1699306583224447,2
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Governor-Glenn-Youngkin-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Governor-Glenn-Youngkin-Endorses-Hillary-Pugh-Kent-for-Delegate16993065833739789,2
KannanSrinivasan,https://kannanfordelegate.com/platform#health,html/House/KannanSrinivasan/kannanfordelegate.com|platform16993065834027824,1
WrenMWilliams,https://wrenwilliamsva.com/religious-freedom-leader-republican-senate-candidate-tina-ramirez-endorses-wren-williams/,html/House/WrenMWilliams/wrenwilliamsva.com|religious-freedom-leader-republican-senate-candidate-tina-ramirez-endorses-wren-williams|16993065835100389,3
WrenMWilliams,https://wrenwilliamsva.com/delegate-williams-votes-to-pass-electricity-rate-relief-bills/,html/House/WrenMWilliams/wrenwilliamsva.com|delegate-williams-votes-to-pass-electricity-rate-relief-bills|16993065842647767,3
WrenMWilliams,https://wrenwilliamsva.com/bill-protecting-churches-from-discrimination-passes-virginia-senate-35-5/,html/House/WrenMWilliams/wrenwilliamsva.com|bill-protecting-churches-from-discrimination-passes-virginia-senate-35-5|16993065846260998,3
MarkJPeake,https://peakeforsenate.com,html/Senate/MarkJPeake/peakeforsenate.com16993065849019117,0
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Senator-Ryan-McDougle-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Senator-Ryan-McDougle-Endorses-Hillary-Pugh-Kent-for-Delegate16993065849994147,2
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Delegate-Bobby-Orrock-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Delegate-Bobby-Orrock-Endorses-Hillary-Pugh-Kent-for-Delegate16993065854537442,2
WrenMWilliams,https://wrenwilliamsva.com/delegate-wren-williams-religious-freedom-bill-passes-senate-judiciary-committee/,html/House/WrenMWilliams/wrenwilliamsva.com|delegate-wren-williams-religious-freedom-bill-passes-senate-judiciary-committee|16993065855903075,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Congressman-Rob-Wittman-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Congressman-Rob-Wittman-Endorses-Hillary-Pugh-Kent-for-Delegate16993065857381372,2
WrenMWilliams,https://wrenwilliamsva.com/vdot-agrees-to-install-truck-warning-signs-after-del-williams-raises-constituent-concerns/,html/House/WrenMWilliams/wrenwilliamsva.com|vdot-agrees-to-install-truck-warning-signs-after-del-williams-raises-constituent-concerns|16993065862816112,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Hillary-Pugh-Kent-Secures-Republican-Nomination-for-Virginia%E2%80%99s-67th-House-of-Delegates-District,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Hillary-Pugh-Kent-Secures-Republican-Nomination-for-Virginia%E2%80%99s-67th-House-of-Delegates-District16993065864688177,2
WrenMWilliams,https://wrenwilliamsva.com/del-williams-votes-for-bill-to-set-minimum-staffing-requirements-for-nursing-home-residents/,html/House/WrenMWilliams/wrenwilliamsva.com|del-williams-votes-for-bill-to-set-minimum-staffing-requirements-for-nursing-home-residents|16993065869181216,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Virginia-Attorney-General-Jason-Miyares-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Virginia-Attorney-General-Jason-Miyares-Endorses-Hillary-Pugh-Kent-for-Delegate16993065870546916,2
WrenMWilliams,https://wrenwilliamsva.com/del-williams-votes-to-pass-pro-life-bills-through-house-subcommittee-kills-pro-abortion-legislation/,html/House/WrenMWilliams/wrenwilliamsva.com|del-williams-votes-to-pass-pro-life-bills-through-house-subcommittee-kills-pro-abortion-legislation|16993065873959672,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Hillary-Pugh-Kent-Earns-Support-of-Local-Watermen%2C-Announces-Watermen-for-Hillary-Coalition,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Hillary-Pugh-Kent-Earns-Support-of-Local-Watermen%2C-Announces-Watermen-for-Hillary-Coalition1699306587634078,2
WrenMWilliams,https://wrenwilliamsva.com/bill-reinstating-presumption-against-bail-introduced-by-del-williams-passes-virginia-house/,html/House/WrenMWilliams/wrenwilliamsva.com|bill-reinstating-presumption-against-bail-introduced-by-del-williams-passes-virginia-house|16993065880863838,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Northumberland-County-Sheriff-Johnny-A.-Beauchamp-Endorses-Hillary-Pugh-Kent-for-Delegate-,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Northumberland-County-Sheriff-Johnny-A.-Beauchamp-Endorses-Hillary-Pugh-Kent-for-Delegate-1699306593164137,2
WrenMWilliams,https://wrenwilliamsva.com/bill-repealing-ban-on-gas-and-diesel-cars-and-trucks-co-patroned-by-del-williams-passes-virginia-house/,html/House/WrenMWilliams/wrenwilliamsva.com|bill-repealing-ban-on-gas-and-diesel-cars-and-trucks-co-patroned-by-del-williams-passes-virginia-house|16993065947917323,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Senator-Richard-H.-Stuart-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Senator-Richard-H.-Stuart-Endorses-Hillary-Pugh-Kent-for-Delegate16993065997804081,2
WrenMWilliams,https://wrenwilliamsva.com/news/page/3/,html/House/WrenMWilliams/wrenwilliamsva.com|news|page|3|16993066024961283,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/King-George-Sheriff-Chris-Giles%2C-Clerk-of-Court-Vic-Mason%2C-and-Retired-Sheriff-Steve-Dempsey-Endorse-Hillary-Pugh-Kent-for-67th-District-Delegate-,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|King-George-Sheriff-Chris-Giles%2C-Clerk-of-Court-Vic-Mason%2C-and-Retired-Sheriff-Steve-Dempsey-Endorse-Hillary-Pugh-Kent-for-67th-District-Delegate-16993066066048653,2
KristinLHoffman,https://kristin4delegate.org,html/House/KristinLHoffman/kristin4delegate.orgKristin for Delegate16993066066461637,0
WrenMWilliams,https://wrenwilliamsva.com/military-veterans-and-leaders-endorse-wren-williams-for-house-of-delegates/,html/House/WrenMWilliams/wrenwilliamsva.com|military-veterans-and-leaders-endorse-wren-williams-for-house-of-delegates|16993066084363105,3
WrenMWilliams,https://wrenwilliamsva.com/wren-williams-files-paperwork-to-officially-seek-the-republican-nomination-for-the-9th-house-of-delegates-district/,html/House/WrenMWilliams/wrenwilliamsva.com|wren-williams-files-paperwork-to-officially-seek-the-republican-nomination-for-the-9th-house-of-delegates-district|16993066085242875,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Farmers-for-Hillary-Pugh-Kent,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Farmers-for-Hillary-Pugh-Kent1699306612626464,2
WrenMWilliams,https://wrenwilliamsva.com/wren-williams-announces-second-round-of-endorsements-within-days-of-campaign-launch/,html/House/WrenMWilliams/wrenwilliamsva.com|wren-williams-announces-second-round-of-endorsements-within-days-of-campaign-launch|169930661421979,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Lancaster-County-Sheriff-Patrick-McCranie-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Lancaster-County-Sheriff-Patrick-McCranie-Endorses-Hillary-Pugh-Kent-for-Delegate16993066184660332,2
MichaelJJones,https://mikejonesfordelegate.com,html/House/MichaelJJones/mikejonesfordelegate.com301 Moved Permanently16993066188727853,0
KristinLHoffman,https://kristin4delegate.org/cart,html/House/KristinLHoffman/kristin4delegate.org|cart16993066189081416,1
MarcusBSimon,https://www.marcussimon.com,html/House/MarcusBSimon/www.marcussimon.comMarcus Simon | Delegate for the 53rd District | Virginia1699306620767825,0
WrenMWilliams,https://wrenwilliamsva.com/wren-williams-announces-first-round-of-endorsements-within-days-of-campaign-launch/,html/House/WrenMWilliams/wrenwilliamsva.com|wren-williams-announces-first-round-of-endorsements-within-days-of-campaign-launch|16993066234204357,3
AlfonsoHLopez,https://www.alfonsolopez.org,html/House/AlfonsoHLopez/www.alfonsolopez.orgHome | Alfonso Lopez16993066278565023,0
WrenMWilliams,https://wrenwilliamsva.com/announcement-release/,html/House/WrenMWilliams/wrenwilliamsva.com|announcement-release|16993066282359965,3
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Hillary-Pugh-Kent-Raises-Over-%2440%2C000-in-First-6-Days-of-Campaign-for-Virginia's-67th-House-of-Delegates-District-,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Hillary-Pugh-Kent-Raises-Over-%2440%2C000-in-First-6-Days-of-Campaign-for-Virginia's-67th-House-of-Delegates-District-16993066282529948,2
WrenMWilliams,https://wrenwilliamsva.com/news/page/5/,html/House/WrenMWilliams/wrenwilliamsva.com|news|page|5|16993066286364245,3
MarcusBSimon,https://www.marcussimon.com/about,html/House/MarcusBSimon/www.marcussimon.com|about16993066287411306,1
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Hillary-Pugh-Kent-Announces-her-candidacy-for-Virginia-House-of-Delegates-District-67.,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Hillary-Pugh-Kent-Announces-her-candidacy-for-Virginia-House-of-Delegates-District-67.16993066287768726,2
MichaelJDillender,https://mikedillenderva.com,html/House/MichaelJDillender/mikedillenderva.comMike Dillender Delegate16993066287999713,0
AlfonsoHLopez,https://www.alfonsolopez.org/contact,html/House/AlfonsoHLopez/www.alfonsolopez.org|contact1699306634409589,1
MarcusBSimon,https://www.marcussimon.com/how-to-vote,html/House/MarcusBSimon/www.marcussimon.com|how-to-vote16993066366112714,1
CToddGilbert,https://delegatetoddgilbert.com,html/House/CToddGilbert/delegatetoddgilbert.com16993066369606187,0
RyanTMcDougle,https://ryanmcdougle.com,html/Senate/RyanTMcDougle/ryanmcdougle.com301 Moved Permanently1699306636963317,0
HillaryPughKent,https://www.hillarypughkentva.com/news-and-updates/Richmond-County-Sheriff-Steve-Smith-Endorses-Hillary-Pugh-Kent-for-Delegate,html/House/HillaryPughKent/www.hillarypughkentva.com|news-and-updates|Richmond-County-Sheriff-Steve-Smith-Endorses-Hillary-Pugh-Kent-for-Delegate1699306637100477,2
AlfonsoHLopez,https://www.alfonsolopez.org/about-alfonso,html/House/AlfonsoHLopez/www.alfonsolopez.org|about-alfonso16993066372089527,1
MichaelJDillender,https://mikedillenderva.com/early-voting/,html/House/MichaelJDillender/mikedillenderva.com|early-voting|1699306637227332,1
AlfonsoHLopez,https://www.alfonsolopez.org/accomplishments,html/House/AlfonsoHLopez/www.alfonsolopez.org|accomplishments16993066372454233,1
MichaelJDillender,https://mikedillenderva.com/about/,html/House/MichaelJDillender/mikedillenderva.com|about|1699306637556312,1
AlfonsoHLopez,https://www.alfonsolopez.org/legislation-committees,html/House/AlfonsoHLopez/www.alfonsolopez.org|legislation-committees1699306637707564,1
MichaelJDillender,https://mikedillenderva.com/issues/,html/House/MichaelJDillender/mikedillenderva.com|issues|169930663791281,1
EmilyGScott,https://scottforstatesenate.org,html/Senate/EmilyGScott/scottforstatesenate.orgHomepage - Emily Scott for State Senate16993066379601243,0
AlfonsoHLopez,https://www.alfonsolopez.org/endorsements,html/House/AlfonsoHLopez/www.alfonsolopez.org|endorsements1699306645561086,1
MichaelJDillender,https://mikedillenderva.com/news/,html/House/MichaelJDillender/mikedillenderva.com|news|16993066455960488,1
AlfonsoHLopez,https://www.alfonsolopez.org/issues,html/House/AlfonsoHLopez/www.alfonsolopez.org|issues1699306645919139,1
MichaelJDillender,https://mikedillenderva.com/contact/,html/House/MichaelJDillender/mikedillenderva.com|contact|1699306646178181,1
AlfonsoHLopez,https://www.alfonsolopez.org/news,html/House/AlfonsoHLopez/www.alfonsolopez.org|news16993066465234342,1
EmilyGScott,https://scottforstatesenate.org/about-emily,html/Senate/EmilyGScott/scottforstatesenate.org|about-emily16993066471372895,1
MichaelJDillender,https://mikedillenderva.com/issues/economy/,html/House/MichaelJDillender/mikedillenderva.com|issues|economy|16993066471868804,1
AlfonsoHLopez,https://www.alfonsolopez.org/voterinfo,html/House/AlfonsoHLopez/www.alfonsolopez.org|voterinfo16993066472318916,1
EmilyGScott,https://scottforstatesenate.org/issues,html/Senate/EmilyGScott/scottforstatesenate.org|issues16993066472761796,1
AlfonsoHLopez,https://www.alfonsolopez.org/get-involved,html/House/AlfonsoHLopez/www.alfonsolopez.org|get-involved16993066476327336,1
EmilyGScott,https://scottforstatesenate.org/contact,html/Senate/EmilyGScott/scottforstatesenate.org|contact16993066477562704,1
MichaelJDillender,https://mikedillenderva.com/issues/education/,html/House/MichaelJDillender/mikedillenderva.com|issues|education|16993066478544571,1
EmilyGScott,https://scottforstatesenate.org/contact/#volunteer,html/Senate/EmilyGScott/scottforstatesenate.org|contact|16993066484574928,1
MichaelJDillender,https://mikedillenderva.com/issues/healthcare/,html/House/MichaelJDillender/mikedillenderva.com|issues|healthcare|16993066485508702,1
EmilyGScott,https://scottforstatesenate.org/issues/,html/Senate/EmilyGScott/scottforstatesenate.org|issues|16993066490906343,1
MichaelJDillender,https://mikedillenderva.com/issues/leadership-philosophy/,html/House/MichaelJDillender/mikedillenderva.com|issues|leadership-philosophy|16993066492144074,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9166.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9166.webp16993066498860857,1
MichaelJDillender,https://mikedillenderva.com/issues/public-safety/,html/House/MichaelJDillender/mikedillenderva.com|issues|public-safety|16993066499305208,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9027.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9027.webp16993066503603983,1
MichaelJDillender,https://mikedillenderva.com/issues/transportation/,html/House/MichaelJDillender/mikedillenderva.com|issues|transportation|16993066505520132,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_8985.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_8985.webp1699306650970572,1
MichaelJDillender,https://mikedillenderva.com/privacy-policy/,html/House/MichaelJDillender/mikedillenderva.com|privacy-policy|16993066510197077,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9024.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9024.webp16993066514594405,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/With-Steve-Foreman-at-Front-Royal-Firemens-Parade.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|With-Steve-Foreman-at-Front-Royal-Firemens-Parade.webp16993066520884387,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/With-Mady-Rodreguiz-and-friends.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|With-Mady-Rodreguiz-and-friends.webp1699306652389708,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/Josephine-School-and-Community-Museum-Berryville.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|Josephine-School-and-Community-Museum-Berryville.webp16993066531123924,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9288.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9288.webp16993066538388174,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9264.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9264.webp16993066543695333,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9245.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9245.webp16993066550404096,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_9178.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_9178.webp16993066557208369,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/07/IMG_8912.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|07|IMG_8912.webp16993066563220048,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/shenandoah_landscape_04.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|shenandoah_landscape_04.webp1699306657011286,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/shenandoah_landscape_03.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|shenandoah_landscape_03.webp169930665801802,1
MichaelJDillender,https://mikedillenderva.com/mike-dillender-announces-major-endorsement-from-governor-glenn-youngkin/,html/House/MichaelJDillender/mikedillenderva.com|mike-dillender-announces-major-endorsement-from-governor-glenn-youngkin|16993066580842705,2
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/emily_scott_at_flag.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|emily_scott_at_flag.webp16993066581853652,1
MichaelJDillender,https://mikedillenderva.com/member-of-the-isle-of-wight-board-of-supervisors-richard-l-dick-grice-endorses-mike-dillender-for-the-84th-house-of-delegates-district/,html/House/MichaelJDillender/mikedillenderva.com|member-of-the-isle-of-wight-board-of-supervisors-richard-l-dick-grice-endorses-mike-dillender-for-the-84th-house-of-delegates-district|16993066588087502,2
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/emily_scott_campaigning.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|emily_scott_campaigning.webp16993066588920941,1
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/muse_vineyards.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|muse_vineyards.webp16993066594097092,1
MichaelJDillender,https://mikedillenderva.com/americans-for-prosperity-virginia-announces-their-endorsement-of-mike-dillender-for-delegate/,html/House/MichaelJDillender/mikedillenderva.com|americans-for-prosperity-virginia-announces-their-endorsement-of-mike-dillender-for-delegate|16993066595700529,2
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/emily_scott_parade_01.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|emily_scott_parade_01.webp16993066600754292,1
MichaelJDillender,https://mikedillenderva.com/constitutional-law-attorney-johnny-davis-world-championship-athlete-suziann-reid-davis-endorse-mike-dillender-for-delegate/,html/House/MichaelJDillender/mikedillenderva.com|constitutional-law-attorney-johnny-davis-world-championship-athlete-suziann-reid-davis-endorse-mike-dillender-for-delegate|16993066602402759,2
AlfonsoHLopez,https://www.alfonsolopez.org/news/search,html/House/AlfonsoHLopez/www.alfonsolopez.org|news|search16993066603183982,2
EmilyGScott,https://scottforstatesenate.org/wp-content/uploads/2023/05/emily_scott_james_carville.webp,html/Senate/EmilyGScott/scottforstatesenate.org|wp-content|uploads|2023|05|emily_scott_james_carville.webp1699306660387419,1
MichaelJDillender,https://mikedillenderva.com/former-virginia-governor-jim-gilmore-endorses-mike-dillender-for-the-84th-house-of-delegates/,html/House/MichaelJDillender/mikedillenderva.com|former-virginia-governor-jim-gilmore-endorses-mike-dillender-for-the-84th-house-of-delegates|16993066608883412,2
